filename,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,label
blues.00077.0.wav,0.4184992611408233,0.0825457423925399,0.2576184868812561,0.0026490413583815,2082.030110393779,151816.85039730064,2110.683574077982,69335.63520624976,blues
blues.00077.1.wav,0.4335095882415771,0.0825365632772445,0.2280282080173492,0.005992635153234,2274.016056489011,318962.14806667244,2216.013785226071,61861.8186552483,blues
blues.00077.2.wav,0.4069382846355438,0.0883752107620239,0.2337174862623214,0.00538627570495,2180.876855998574,166697.01695025252,2265.965035065992,72647.04904911297,blues
blues.00077.3.wav,0.4265455901622772,0.0902664214372634,0.2393637150526046,0.0060172821395099,2216.39375537131,285461.0084940508,2165.737466706908,106666.814240751,blues
blues.00077.4.wav,0.4271398186683655,0.0802270025014877,0.2183475196361541,0.0056295781396329,2218.1491120173405,144975.17702093488,2296.713795815807,62113.28832609125,blues
blues.00077.5.wav,0.3757832944393158,0.0820174664258956,0.2266154140233993,0.0055672992020845,2327.2097840408305,162339.78288308266,2294.370513407569,53499.86574319499,blues
blues.00077.6.wav,0.379895806312561,0.083365611732006,0.2544303238391876,0.0054874923080205,2196.580217163263,137878.63474442562,2162.99489371253,62270.30653788386,blues
blues.00077.7.wav,0.4050488471984863,0.0854488834738731,0.2520561218261719,0.004113835748285,2246.487421006133,226389.9408031226,2191.6189120993995,71447.51600529843,blues
blues.00077.8.wav,0.4317310750484466,0.080921433866024,0.2608791589736938,0.0048171067610383,2153.7725502479184,114978.41126688376,2077.483114239725,85283.61676230995,blues
blues.00077.9.wav,0.4271467626094818,0.0837334915995597,0.2585625946521759,0.0043511558324098,2150.400825987229,86395.63833705994,2127.9159652006,53580.16969457313,blues
blues.00078.0.wav,0.3615246117115021,0.09082593023777,0.2832822501659393,0.0035263821482658,2251.2847393910706,72999.95741363087,2176.8826382043685,30896.14319116437,blues
blues.00078.1.wav,0.4167125523090362,0.0835002586245536,0.2503109276294708,0.0028566122055053,2332.3108315686927,89170.99337472163,2199.925848330371,32569.360375144275,blues
blues.00078.2.wav,0.4041521251201629,0.0792560204863548,0.2637940049171448,0.0026186755858361,2319.283601904596,75358.82225660677,2187.865456366084,30006.31154039617,blues
blues.00078.3.wav,0.4521938264369964,0.08132304251194,0.2492504715919494,0.0021685436367988,2327.876882163976,97389.12306342385,2230.131361103347,31114.947087344448,blues
blues.00078.4.wav,0.4187947511672973,0.0815848708152771,0.2687450647354126,0.00268818391487,2299.149087060933,69799.80545982641,2209.071964640421,27368.732573827405,blues
blues.00078.5.wav,0.4358705878257751,0.0799560621380806,0.2512489557266235,0.0024751254823058,2283.04117303533,69174.11977678715,2212.696471228051,25757.828202951423,blues
blues.00078.6.wav,0.3753053247928619,0.0863512679934501,0.2716915011405945,0.0031114555895328,2384.6852016325743,95518.25850127454,2255.496084127754,26047.07450471512,blues
blues.00078.7.wav,0.3959759771823883,0.0817795246839523,0.248773843050003,0.0027940513100475,2391.046609941772,96311.27282884392,2245.710706328555,28739.71567753865,blues
blues.00078.8.wav,0.4477240145206451,0.0787106081843376,0.2529747486114502,0.0018960017478093,2370.807505765384,118086.02762316552,2279.8418636121864,32652.61159658279,blues
blues.00078.9.wav,0.4353789091110229,0.0770181789994239,0.2403436452150344,0.0018859693082049,2360.420476483106,93656.82137426814,2273.43140980796,29154.638691913107,blues
blues.00079.0.wav,0.4352049529552459,0.0745579376816749,0.2522108852863312,0.001386335119605,2601.989275210404,95234.843671662,2471.6266396769283,24275.628218129325,blues
blues.00079.1.wav,0.4096865057945251,0.0758761167526245,0.261802613735199,0.0015063423197716,2461.123583104428,77283.21534725523,2413.081302964012,11478.125179233715,blues
blues.00079.2.wav,0.4283793270587921,0.0801780521869659,0.268079549074173,0.0015363078564405,2371.9474516103533,64179.82791070786,2332.8019238507454,15567.029835058544,blues
blues.00079.3.wav,0.4382528960704803,0.0731989368796348,0.2551634311676025,0.0023121966514736,2506.427334303427,106512.29937187102,2486.156935853304,34685.16601093221,blues
blues.00079.4.wav,0.4561266303062439,0.080385573208332,0.2654045224189758,0.0023383072111755,2417.8619086475405,126933.04713156316,2372.980072102462,30633.131581425365,blues
blues.00079.5.wav,0.2882750630378723,0.0871476680040359,0.3099069595336914,0.0006265949923545,2269.9226496124725,61457.77331690231,2195.1757334981507,27214.700774351222,blues
blues.00079.6.wav,0.4429734349250793,0.0710636302828788,0.2723866999149322,0.0015000469284132,2491.8671252909926,153748.46654464034,2330.6835733903645,22692.911555122995,blues
blues.00079.7.wav,0.388333261013031,0.0822822973132133,0.2885304391384125,0.0017178826965391,2453.401114378721,253957.38758331485,2304.046584687495,38286.74283298462,blues
blues.00079.8.wav,0.4654774963855743,0.0646267905831337,0.2698863446712494,0.0013226273003965,2526.060397322151,140552.31112689685,2352.2209961830013,19911.740036007293,blues
blues.00079.9.wav,0.4723342955112457,0.0743389055132865,0.2672314643859863,0.0021482619922608,2336.402229758112,156111.49291865443,2332.833082452795,30868.32857763289,blues
blues.00080.0.wav,0.3669884800910949,0.0825943797826767,0.2267848849296569,0.0069475220516324,1706.8802362603944,135930.17017640136,1867.698739867116,45929.29008113689,blues
blues.00080.1.wav,0.4007278978824615,0.091215468943119,0.2483878433704376,0.0081844376400113,1880.614548985489,139719.46533914146,1929.6035056984629,68910.67697035416,blues
blues.00080.2.wav,0.3342382907867431,0.0875111892819404,0.2648066282272339,0.0073436754755675,1776.2353367742062,193340.356579909,1860.7187215929432,76096.39620340231,blues
blues.00080.3.wav,0.414714902639389,0.0840452462434768,0.2082522362470626,0.0062537807971239,1736.6655487480723,232125.5098421296,1921.615982984075,80131.86229066204,blues
blues.00080.4.wav,0.2873848974704742,0.0917505025863647,0.2894394397735595,0.0116067482158541,1887.1206388621613,156478.30675778002,1911.842950313886,51966.13202006181,blues
blues.00080.5.wav,0.4060551524162292,0.0831897854804992,0.2150333076715469,0.0060003548860549,1729.447081296654,150194.3717096388,1877.951698506772,49240.510671594726,blues
blues.00080.6.wav,0.3837119936943054,0.0887714549899101,0.2253547012805938,0.0053404881618916,2020.4174519237115,161657.59996824397,2009.9718123765545,50777.44480141451,blues
blues.00080.7.wav,0.3252971470355987,0.0878398865461349,0.2667452394962311,0.0056212693452835,1859.773212054453,94897.8760841614,1841.387609642198,50204.09374897903,blues
blues.00080.8.wav,0.374023824930191,0.0795234516263008,0.2101740092039108,0.0043261107057332,1768.8282578783992,133894.30674498487,1883.8009804637736,46746.74578746915,blues
blues.00080.9.wav,0.4079748690128326,0.0880756080150604,0.2662346959114074,0.0066451849415898,1913.46688362922,76591.27290457214,1897.4779484387,26829.82494836549,blues
blues.00081.0.wav,0.4312070310115814,0.0718897655606269,0.2649752199649811,0.0017029228620231,2080.651141546573,60502.24615805152,2018.1134999666288,17851.570969397875,blues
blues.00081.1.wav,0.3905850052833557,0.0746150836348533,0.2799504697322845,0.0012434173841029,2255.8288621624565,68473.15380437573,2048.6156965130126,10610.573025298756,blues
blues.00081.2.wav,0.4300003051757812,0.0736546590924263,0.2814871072769165,0.0012456232216209,2287.2259227859768,55234.29577671636,2129.1997459604504,20001.33327252543,blues
blues.00081.3.wav,0.4574133455753326,0.0701495185494422,0.2771091163158417,0.0023069684393703,2216.168751486422,85379.40977713655,2063.583828163333,15696.090481049876,blues
blues.00081.4.wav,0.4284418821334839,0.0742722451686859,0.2714260220527649,0.0016291188076138,2179.578073131329,75678.52446125218,2043.4212094434404,23146.105994061734,blues
blues.00081.5.wav,0.392840564250946,0.0764382481575012,0.2855144739151001,0.001589315244928,1990.1650754733105,59329.61449783953,1922.2041138843751,19905.885305191485,blues
blues.00081.6.wav,0.3760253190994262,0.0783789157867431,0.2881929576396942,0.0020738467574119,2063.1975103341606,55760.864952488046,1985.8311375649785,19132.720333904403,blues
blues.00081.7.wav,0.3398597240447998,0.0807744786143302,0.219237133860588,0.0092614805325865,1987.52512180527,113479.45333899134,1869.3607873307883,49906.42006045392,blues
blues.00081.8.wav,0.2800919413566589,0.0877374857664108,0.1532260030508041,0.0041999048553407,2037.4845774213984,154597.31535229186,1731.439094142631,66972.94618101756,blues
blues.00081.9.wav,0.2850321829319,0.0875750035047531,0.1630274951457977,0.0050825555808842,2062.18333424856,111771.24636877056,1751.2462118541284,46428.854326580855,blues
blues.00082.0.wav,0.3205664753913879,0.0872249081730842,0.2595701217651367,0.0045594433322548,2190.005250261709,121285.72681649784,2203.7306178247527,89433.42014321871,blues
blues.00082.1.wav,0.3676535189151764,0.0871679186820983,0.2685292363166809,0.003099427325651,2058.810523919195,69446.26833061456,2066.877037236065,55967.399727163465,blues
blues.00082.2.wav,0.3316704034805298,0.083350196480751,0.2637567520141601,0.0042742160148918,2139.275432331927,110364.99313996492,2148.391326519676,73726.60273471344,blues
blues.00082.3.wav,0.3309527933597564,0.0850220620632171,0.267545610666275,0.0038725789636373,2191.1381770261432,124650.9475418617,2243.075923579608,75958.83171001352,blues
blues.00082.4.wav,0.306825041770935,0.0804565623402595,0.267094612121582,0.003677685977891,2022.889941524735,88535.47510494658,2062.1152461700126,56538.694900903865,blues
blues.00082.5.wav,0.3660492599010467,0.0907588675618171,0.2681301832199096,0.0022808869834989,2148.8392062155326,98656.14124940585,2172.078024737837,60663.40492801698,blues
blues.00082.6.wav,0.3688350915908813,0.085828848183155,0.2110973894596099,0.0033323904499411,2063.910857321495,150868.65830788287,2153.8229909588413,81514.14558938694,blues
blues.00082.7.wav,0.3280634582042694,0.0841637998819351,0.2511786222457886,0.0021704374812543,2153.466850176232,100880.94443491272,2167.953253451184,67537.52394645901,blues
blues.00082.8.wav,0.3311094641685486,0.084826149046421,0.2354376912117004,0.0029995914082974,2175.527043275916,117689.3149266898,2191.056048198994,52148.948625568846,blues
blues.00082.9.wav,0.334773451089859,0.091704361140728,0.220901146531105,0.0033016188535839,2251.830824636548,252906.74185767965,2256.192979335183,99353.08916031165,blues
blues.00083.0.wav,0.4045928120613098,0.080695517361164,0.2540086805820465,0.0036651983391493,2288.4635960658347,118646.21811376025,2201.367410900335,35562.65409938456,blues
blues.00083.1.wav,0.3746960759162903,0.0816098898649215,0.2711882293224334,0.0031474845018237,2248.3693277065595,122054.66769082504,2232.327485328672,18531.58611214469,blues
blues.00083.2.wav,0.3918005228042602,0.0841826125979423,0.2497333884239196,0.0031284354627132,2344.041232308923,116623.52283215689,2223.0183440035503,17428.783049814498,blues
blues.00083.3.wav,0.482205718755722,0.0736957192420959,0.2512549757957458,0.0028907237574458,2266.580933396372,119809.25052057458,2220.7470547593725,34172.767840057444,blues
blues.00083.4.wav,0.4706260859966278,0.072664238512516,0.2454123795032501,0.0031768514309078,2264.4424576528827,127009.39181946602,2267.6726640545467,22305.558136985583,blues
blues.00083.5.wav,0.4168032109737396,0.0771910920739173,0.2614119350910187,0.0029105974826961,2381.3583771213243,152565.78044245043,2276.743162204088,51117.98483805672,blues
blues.00083.6.wav,0.4746779203414917,0.0766454711556434,0.2359753996133804,0.0046824566088616,2363.3278270649143,199171.9748453153,2369.048442201878,31519.05621499893,blues
blues.00083.7.wav,0.405728816986084,0.0815412551164627,0.2471069693565368,0.0039345938712358,2313.8155203487418,183498.90301592808,2267.2037038198546,27903.065637531447,blues
blues.00083.8.wav,0.4240821897983551,0.0845153033733367,0.246780663728714,0.0035163743887096,2346.705831226316,156357.28215501376,2319.219486242547,24659.94744731989,blues
blues.00083.9.wav,0.4313984513282776,0.0779172778129577,0.2496449947357177,0.0034264402929693,2313.336991690494,126473.33360208492,2240.5110673728827,21465.969095728426,blues
blues.00084.0.wav,0.4352851212024688,0.0758091062307357,0.2308812141418457,0.0075076548382639,2121.6987785548654,320146.7018784984,2129.4912851876657,87008.4574551109,blues
blues.00084.1.wav,0.3501226902008056,0.0897514522075653,0.1878540068864822,0.0089883366599679,1891.05338662036,204979.33108101727,1902.6151958309529,98920.24074538186,blues
blues.00084.2.wav,0.4206511676311493,0.07957024872303,0.2331371903419494,0.0066381208598613,2073.6397641496105,338047.7386378165,2068.4765754872437,76390.57305987575,blues
blues.00084.3.wav,0.4395670592784881,0.0806843861937522,0.2245395928621292,0.0077306875027716,2092.4098985663472,342742.41031631094,2137.2927154593485,81937.89675680223,blues
blues.00084.4.wav,0.3416787087917328,0.0871492326259613,0.264314740896225,0.0055996500886976,2039.6960822261155,149782.03077459213,2082.248867129936,76243.81362839838,blues
blues.00084.5.wav,0.3784629106521606,0.0822891071438789,0.2457237243652343,0.006209020037204,2049.4908444950684,159620.17338517288,2092.501441160872,67446.6662429837,blues
blues.00084.6.wav,0.4020992219448089,0.0873873233795166,0.2519439160823822,0.0064455359242856,2043.2178713456087,195080.021725788,2085.10323781198,79628.82393988769,blues
blues.00084.7.wav,0.3658488690853119,0.0879264697432518,0.253360390663147,0.0056745070032775,2031.272818510982,111331.94374628532,2077.2776353029767,55724.44172300703,blues
blues.00084.8.wav,0.4600452184677124,0.0813205018639564,0.2178099155426025,0.0066596097312867,2220.488263915312,258890.9405918852,2189.773072548035,79714.02584295777,blues
blues.00084.9.wav,0.3926480710506439,0.0876275971531868,0.2392827272415161,0.0058815372176468,2045.9342110350892,185775.4310401537,2085.807244360331,72176.56889422487,blues
blues.00085.0.wav,0.2963217198848724,0.0934870764613151,0.1487012058496475,0.0021976768039166,2035.8806611943264,308847.48231660965,2144.6999609550926,53759.83204689567,blues
blues.00085.1.wav,0.310309499502182,0.0928349941968917,0.1805539429187774,0.0043488326482474,1631.8363538092192,497111.4258188287,1942.11108618364,195281.30726436505,blues
blues.00085.2.wav,0.3280878365039825,0.0874134376645088,0.142029270529747,0.0023050066083669,1788.6108158916925,209982.37410655853,2042.1318410237848,58859.05020484816,blues
blues.00085.3.wav,0.3269273340702057,0.0954954698681831,0.170650452375412,0.0045788646675646,1049.3433336595613,239150.46706617292,1449.9800129419318,113940.25241963276,blues
blues.00085.4.wav,0.315110981464386,0.0934336930513382,0.124933049082756,0.0026664375327527,1116.702352358098,191897.786148772,1568.3018087679525,121880.9613714741,blues
blues.00085.5.wav,0.302005797624588,0.0933142155408859,0.1468637585639953,0.0041726469062268,1133.8450098056487,409115.0429426664,1519.781451916067,148293.69100951162,blues
blues.00085.6.wav,0.3263317048549652,0.089809201657772,0.1542415171861648,0.0026247934438288,1108.137789174575,95199.11663360092,1496.5321266125454,67987.01356840377,blues
blues.00085.7.wav,0.3743335008621216,0.0945771336555481,0.152368888258934,0.0051836967468261,922.0527473116904,228609.52547576933,1422.7005993501896,155078.8534625297,blues
blues.00085.8.wav,0.2810292243957519,0.0875822380185127,0.1424513608217239,0.0027451294008642,1096.5707937767668,197099.22179867848,1491.432101320777,129336.67191076765,blues
blues.00085.9.wav,0.3233525454998016,0.0914419740438461,0.1377011835575103,0.0027272999286651,1220.8776381939836,454294.7064904248,1654.079814891742,174451.5096731611,blues
blues.00086.0.wav,0.3655427694320678,0.0922607406973838,0.1082280650734901,0.0022935746237635,1511.8128297995763,1268169.553834334,1781.5549973578063,279045.1358307114,blues
blues.00086.1.wav,0.2840844094753265,0.095826968550682,0.1243174448609352,0.0026499503292143,1839.5240967892228,715393.7769460444,1965.939200382536,207443.35785406223,blues
blues.00086.2.wav,0.3822440207004547,0.0966182574629783,0.0917729660868644,0.0033362600952386,986.049539295949,298081.62642908824,1566.2020568974365,251582.9482648528,blues
blues.00086.3.wav,0.3480617702007293,0.0952198728919029,0.128631591796875,0.0021296918857842,1429.8508836716005,733476.8502706719,1754.823198375179,360485.9502619588,blues
blues.00086.4.wav,0.3959460258483886,0.0962643176317215,0.1176884546875953,0.0032975613139569,1216.82679263605,517215.3740089149,1679.3485540329716,324514.9881162305,blues
blues.00086.5.wav,0.3779360949993133,0.1014884561300277,0.1447144746780395,0.0041479491628706,1589.1743333784395,1060953.2712030443,1816.5424545308856,261319.20977852435,blues
blues.00086.6.wav,0.3754406273365021,0.0996615514159202,0.1176241263747215,0.004282172769308,971.0762334969414,367143.504967376,1568.3978673040426,294037.7473346996,blues
blues.00086.7.wav,0.3637621104717254,0.0956608280539512,0.131492406129837,0.0054445257410407,1051.6672975159722,482737.2997072807,1472.207161948602,359034.804810047,blues
blues.00086.8.wav,0.3856299519538879,0.0859570503234863,0.1402073502540588,0.0030980745796114,904.6163849707672,280890.2798843354,1326.0701392795715,307947.78327742004,blues
blues.00086.9.wav,0.3716278970241546,0.090615227818489,0.1447527110576629,0.0033995523117482,956.1230621879588,440017.8129466546,1412.0131944953482,367037.1501807791,blues
blues.00087.0.wav,0.3176680207252502,0.094530314207077,0.1581427007913589,0.0029365718364715,1089.827936100978,167611.4654951366,1672.0726892562914,105536.135218635,blues
blues.00087.1.wav,0.3046093881130218,0.0922534465789794,0.1499429792165756,0.0024280506186187,1199.9823232930607,278852.24936241587,1696.6345265895504,155708.50753878578,blues
blues.00087.2.wav,0.3418489992618561,0.0999032258987426,0.1542005389928817,0.0026366387028247,1633.720502414245,699583.683918836,1990.2501184685568,146265.52626257998,blues
blues.00087.3.wav,0.3029190897941589,0.0933773890137672,0.1722104400396347,0.0020968648605048,1640.2046810043032,533752.8139800247,2006.930337872885,127917.65771857408,blues
blues.00087.4.wav,0.3727527856826782,0.0886585786938667,0.1697142124176025,0.0033766976557672,1456.930062254288,423101.99895053374,1859.332814610088,137597.5141723846,blues
blues.00087.5.wav,0.3476752638816833,0.0929168909788131,0.1558761000633239,0.0027901616413146,1465.8934428703967,210511.88814363797,1816.004252371277,83998.5306045876,blues
blues.00087.6.wav,0.3410480320453644,0.0973779708147049,0.1766890883445739,0.0041939578950405,1361.6110282460138,343389.6137405381,1836.5276249961853,177152.96312414252,blues
blues.00087.7.wav,0.3114443719387054,0.0940355956554412,0.1565412282943725,0.0019147396087646,1659.4278506580956,211807.282727866,2045.884433501717,96119.33092174411,blues
blues.00087.8.wav,0.3760412633419037,0.0932590067386627,0.1393952369689941,0.0020561465062201,1389.0418340662477,392409.7839378239,1887.97827822798,179171.7221765649,blues
blues.00087.9.wav,0.3591243624687195,0.0943358168005943,0.1452624648809433,0.0016979568172246,1503.222730457655,298140.1492639379,1883.766048333907,138827.60834178526,blues
blues.00088.0.wav,0.3965806663036346,0.0909897238016128,0.0973293632268905,0.0020321488846093,1093.855387269951,239376.4163003924,1692.4487475499936,154715.72804228074,blues
blues.00088.1.wav,0.3703596889972687,0.0966041162610054,0.1072248592972755,0.0028463746421039,1020.5897365843264,138849.96802193826,1579.1241488397077,106861.4047669768,blues
blues.00088.2.wav,0.3368022441864013,0.0957127511501312,0.1463885158300399,0.0074653285555541,914.4512077778736,96063.94853369276,1388.8425157677882,138987.77549001208,blues
blues.00088.3.wav,0.3631514608860016,0.094030350446701,0.1346151828765869,0.0014237568248063,853.5787773319397,91956.23434686546,1350.744259219764,119403.7749118919,blues
blues.00088.4.wav,0.4378811419010162,0.0906823799014091,0.1183352544903755,0.0010052910074591,870.583095060997,88906.51112227543,1387.052514397893,105356.94614243304,blues
blues.00088.5.wav,0.3697335720062256,0.0971573963761329,0.1500132977962494,0.0017336065648123,932.8983629215747,80245.83180959719,1488.6887767780163,121754.71352548896,blues
blues.00088.6.wav,0.3971327543258667,0.0845519006252288,0.1663382351398468,0.0028298578690737,1160.1230666690922,86996.17903039344,1710.722503567033,95923.2491572334,blues
blues.00088.7.wav,0.3802381157875061,0.093034878373146,0.1623184084892273,0.0028105762321501,1076.044296070741,102436.80348643272,1556.3281680397524,120464.71141683504,blues
blues.00088.8.wav,0.3955966234207153,0.0878855809569358,0.1727585941553115,0.003527492750436,1140.842720271409,148955.1920532271,1657.7924737483795,160203.50962836342,blues
blues.00088.9.wav,0.3526336550712585,0.0939409285783767,0.1659887880086898,0.0026937709189951,992.6154967529036,175764.94813696438,1488.2911177885512,228093.34169742969,blues
blues.00089.0.wav,0.3279992043972015,0.0983327403664588,0.0589190758764743,0.0020180100109428,669.6924568021587,67338.19381318154,1129.7600881746446,124431.19521657794,blues
blues.00089.1.wav,0.375248521566391,0.0966589301824569,0.0551448576152324,0.0025575663894414,695.9401546572362,60064.819214295305,1263.637375119547,105765.42855061614,blues
blues.00089.2.wav,0.3000404834747314,0.0965515226125717,0.0386897474527359,0.0007662764983251,986.2807554280472,104141.4833769003,1355.2573810268443,96351.53925788234,blues
blues.00089.3.wav,0.3814894556999206,0.1053182929754257,0.0364550650119781,0.0025045627262443,867.4262085225413,498741.0608240104,1429.6399141852824,209463.00812695723,blues
blues.00089.4.wav,0.3687467873096466,0.1047766059637069,0.0587614774703979,0.0027710539288818,560.1237317589244,85184.98221787036,1158.6646365075046,162099.87883659772,blues
blues.00089.5.wav,0.3924722671508789,0.1080419272184372,0.0431161001324653,0.0011970845516771,490.9366750934079,37430.788101540784,1100.531464190487,86122.20631369851,blues
blues.00089.6.wav,0.3479337990283966,0.0986416339874267,0.0771385058760643,0.0014506521401926,908.0589910573055,422556.3330158187,1283.165136849533,167922.49520651007,blues
blues.00089.7.wav,0.2942668795585632,0.098931223154068,0.0601931251585483,0.0009995439322665,1054.1696703404475,259026.4194298277,1404.8641346750103,130867.59833525884,blues
blues.00089.8.wav,0.3846699297428131,0.0988611429929733,0.0389395393431186,0.001035489141941,844.8351677939771,105684.8456212832,1348.3076361950289,71068.93347007722,blues
blues.00089.9.wav,0.3066190183162689,0.1004833430051803,0.0612905360758304,0.0012011560611426,897.8339697677729,44712.9604975611,1371.8606906102957,44076.68015228829,blues
blues.00090.0.wav,0.3977237939834595,0.0968911498785018,0.1228783577680587,0.001214254181832,1782.193634958101,1508014.022749662,2020.9010576452615,322634.0230592675,blues
blues.00090.1.wav,0.3388846516609192,0.0972683429718017,0.13713900744915,0.0025604942347854,1884.530526508672,513150.3142863744,2106.9449884927294,135315.49286676795,blues
blues.00090.2.wav,0.4247161448001861,0.0865619555115699,0.142130509018898,0.00195591035299,1107.1502991724822,507384.4470895628,1652.5402758491098,310646.7126928742,blues
blues.00090.3.wav,0.3937209546566009,0.0935872420668602,0.1276879012584686,0.0022373667452484,1736.385807159287,753297.4249079769,2092.0199513224,206399.3385206015,blues
blues.00090.4.wav,0.3696768283843994,0.0957904532551765,0.1293230801820755,0.0026134476065635,1475.9995572997634,568221.2238739051,1863.476600566089,297770.69562200725,blues
blues.00090.5.wav,0.4018028974533081,0.0886777117848396,0.1313514411449432,0.0017330033006146,2024.0866092533715,818749.9935711259,2119.3167154985217,95483.28540598936,blues
blues.00090.6.wav,0.322636067867279,0.0974377170205116,0.1162906810641288,0.0019238286186009,1833.164653946324,819782.6442962172,2073.079943937649,161759.89887409148,blues
blues.00090.7.wav,0.3441647291183471,0.0954940095543861,0.1427241414785385,0.0028482070192694,1782.5745107530097,440765.2081709119,2166.886819692397,131102.71839229844,blues
blues.00090.8.wav,0.3998568058013916,0.0885981619358062,0.125365599989891,0.001192269148305,1225.2355648699731,490173.2222668004,1797.1131388090175,264535.3871874904,blues
blues.00090.9.wav,0.3731767237186432,0.0937966629862785,0.1450045108795166,0.0023783631622791,1238.2123243555764,475599.8949050623,1798.3067347013794,254455.1306258453,blues
blues.00091.0.wav,0.4072815775871277,0.0892228037118911,0.1140939444303512,0.0014482270926237,909.7760433658344,507998.184818721,1307.615765692781,334295.8211215096,blues
blues.00091.1.wav,0.4223329126834869,0.0918834656476974,0.101568765938282,0.0015038599958643,852.3236255910165,354778.7918368399,1340.7774513944885,284189.76612333395,blues
blues.00091.2.wav,0.4211763441562652,0.102123349905014,0.0951594561338424,0.0011135013774037,903.4981969681708,392054.6950021541,1376.1989382281456,286018.3289889755,blues
blues.00091.3.wav,0.4705917835235595,0.0877430438995361,0.0967017263174057,0.0008286976371891,904.7295848031118,358862.33143661724,1360.2388232445217,252779.76200714696,blues
blues.00091.4.wav,0.3764724433422088,0.0918972492218017,0.1087478250265121,0.0006073443801142,1065.7026675493855,414438.52657004446,1387.2549799866897,260124.1488964288,blues
blues.00091.5.wav,0.4394984245300293,0.0860928669571876,0.1209409534931182,0.0011151373619213,1174.9480069130664,460586.833875128,1475.664280868402,296536.8914157029,blues
blues.00091.6.wav,0.4006975293159485,0.0892553701996803,0.1187460422515869,0.0008732656715437,979.1259035264028,359026.4172859217,1356.4531579989805,290758.0156592705,blues
